nombre|artista|duracion
Por qué?|Los Baby's|183693
Hoja Seca|Mike Laure|155155
Bote de Bananas|Johnny Laboriel;Los Rebeldes Del Rock|165642
Sabotaje|Los Baby's|187920
Popurrí Alvaro Carrillo|Jorge Muñiz;Marco Antonio Muñiz|333978
Ódiame / Fina Estampa|Jorge Muñiz|273240
Nomás Contigo|Jorge Muñiz|219986
Mi Suegra Llego|Enrique Guzman;Los Teen Tops|164649
Lo que te queda|Los Solitarios|145360
Mesa para uno|Marco Antonio Vázquez|135506
Barba azul - Let's Do The limbo|Los Apson|170000
Son Tus Ojos Verde Mar|Los Tukas|160173
Hasta Que Vuelvas|Gualberto Castro|237066
Have Love Will Travel|Richard Berry;The Pharaohs|176826
El Último Verano - Balada Moderna|Manoella Torres|171160
El Caiman (Se Va El Caiman)|Mike Laure|151973
Adiós Mundo Cruel|Enrique Guzman|136960
Espejismo|La Tropa Loca|181280
Little Bitty Pretty One|Bobby Day|148373
Vida|Enrique Guzman|170600
Cien kilos de barro (Remastered)|Enrique Guzman|155599
Para Qué Volviste (feat. José Cantoral)|Los Baby's;Jose Cantoral|200160
Pobre Reyna|Los Strwck|176840
(Dance with the) Guitar Man|Duane Eddy;The Rebelettes|160093
Promesas de Amor (feat. Los Ávila Boys)|Los Baby's;Los Ávila Boys|186080
Yo Se Que Te Acordaras|Los Brios|219626
Purple People Eater Meets the Witch Doctor|The Big Bopper|132000
Mi loca pasión|Los Baby's|163906
Tumba de amor|Los Solitarios|144000
Tiempo (with José José)|Marco Antonio Muñiz;José José|219266
Diana|Paul Anka|140520
Marguerita|Elvis Presley|162026
No Particular Place To Go|Chuck Berry|163000
If I Can Dream - Live from the '68 Comeback Special|Elvis Presley|200057
Twilight Time - Single Version|The Platters|168293
Al Claro de Luna|Rafael Vázquez|111493
Sweet Caroline - Live|Elvis Presley|162560
Why Do I Love You So - 1960 #42 Billboard chart hit|Johnny Tillotson|127106
Yo Sufro (I'm Hurtin')|Lalo Carrion|151880
Como Una Sombra|Los Pasteles Verdes|136160
San Antonio Twist|Hermanas Jimenez|164205
Olvida|Alberto Vazquez|170657
Bachata Rosa|Jorge Muñiz|256240
Clases De Cha Cha Chá|Ramon Marquez|185817
Leroy|Los Crazy Boys|146390
Sunny - Live At The Whisky A Go-Go/1967|Johnny Rivers|147653
Aunque Me Hagas Llorar|Los Fredy´s|162493
La Chica de los Ojos Café - Brown Eyed Girl|Roberto Jordan|178666
Amor traicionero|Los Baby's|182853
Send Me the Pillow That You Dream On (Alternate Take)|Johnny Tillotson|173973
Si no me Quieres Dejame|Los Freddy's|152466
Nayla|Sonora Maracaibo|167333
Más (More)|Enrique Guzman|133200
Sí acaso vuelves - Con banda|Los Freddy's|148733
Como un Duende|Los Baby's|170960
Lindos Ojos|Los Hermanos Carrion|123846
Rosas Rojas|Los Hermanos Carrion|192444
Puente de Piedra|Los Chicanos|221493
Shakin' All Over|Johnny Kidd & The Pirates|141000
Hoy|Los Solitarios|154546
Rosas Rojas (Roses Are Red My Love)|Hermanos Carrion|147760
Tú Me Perteneces|Virginia Lopez|160320
Mujeres Divinas / Acá Entre Nos|Jorge Muñiz|282240
Prisionero De La Ciudad|Alberto Vazquez|202756
De Lo Que Te Has Perdido|Marco Antonio Muñiz|192800
Popeye - The Hitch Hiker-|Los Apson|159880
Por eso estamos como estamos|Los Apson|148826
Dame Una Oportunidad|Los Tukas|212600
Una Vieja Canción De Amor|Grupo Lluvia|210053
Nacimos para Amarnos|Los Tukas|154213
Diablito Loco (Pickle Up a Doodle)|Leda Moreno|146333
El Dia Que Me Acaricies Lloraré|Nelson Ned|231093
No debes llorar|Los Solitarios|210973
Muchachita|Johnny Dynamo|177000
Que Manera de Perder|Los Hermanos Carrion|160106
Teléfono a Larga Distancia|Acerina Y Su Danzonera|189178
Mi Manera De Amar|Nelson Ned|251600
El Amor Es una Cosa Esplendorosa (Love Is a Many Splendored Thing)|Enrique Guzman|162626
Fíjate Que No|Manoella Torres|189093
Pero Yo No Lo Conozco (feat. La Original Banda el Limón de Salvador Lizárraga)|Los Baby's;La Original Banda El Limón de Salvador Lizárraga|152213
Stand By Me|Ben E. King|174253
Devoted to You|The Everly Brothers|141040
Suspicious Minds (Film Edit)|Elvis Presley|377586
Merry Christmas Everyone|Shakin' Stevens|220160
I Don't Like To Sleep Alone|Paul Anka;Odia Coates|198826
Stand By Me - Remastered|Ben E. King|181293
It's Now or Never|Elvis Presley|194600
Bridge Over Troubled Water|Elvis Presley|275333
And I Love You So|Elvis Presley|219066
I'll Never Find Another You|The Seekers|162320
Roll Over Beethoven|Chuck Berry|144600
Speedy Gonzales|Pat Boone|153093
Venus|Las Moskas|185013
Enamorado|Los Yorsy's|127407
Amor de los Dos|Los Fredy´s|192826
Volveré por Ti|Los Pasteles Verdes|204445
El Gran Tomás (Norman)|Mayte Gaos|132680
Corina, Corina|Los Crazy Boys|159660
El Jala, Jala|Los Dinner's|203293
Negrura|Los Baby's|160800
Cumbia De La Media Noche|Linda Vera|144426
Rock del Angelito|Johnny Laboriel;Johnny Laboriel / Los Rebeldes Del Rock|121858
Una Noche No|Imelda Miller|142973
Amar y Vivír|Los Pasteles Verdes|173853
Blue Suede Shoes|Carl Perkins|134445
Los Barandales Del Puente|Alberto Vazquez|130147
Abrázame Fuerte - Remastered|Enrique Guzman|167986
Perdón Cariño Mío|Los Baby's|165929
Estoy Llorando|Los Freddy's|179906
El Reencuentro|Sonia Rivas;YOSHIO|227106
El Privilegio De Amar|Jorge Muñiz|229253
Amor de Estudiante|Roberto Jordan|124969
Susy la Coquetona (Runaround Sue)|Mayte Gaos|159666
He perdido una perla|Los Baby's|167533
Parece Que Fue Ayer|Marco Antonio Muñiz;Pedro Vargas|173766
Como No Creer en Dios|Alberto Vazquez|204826
Qué Mal Amada Estás|Gualberto Castro|213200
Chica Ye Ye|Queta Garay|134306
Cuatro Lagrimas|Los Polifaceticos|183248
El Presidiario|Los Pasteles Verdes|188953
Ando Que Me Lleva|Alberto Vazquez;Manolo Muñoz|193671
A la Orilla del Mar|Marco Antonio Muñiz|172133
Tutty Frutty|Enrique Guzman;Los Teen Tops|118439
El Mochilón|Mike Laure|147597
Coincidir / Celoso (with Jorge Muñiz) - A Dueto Con Jorge Muñiz|Marco Antonio Muñiz;Jorge Muñiz;Mariano Perez|285026
Inolvidable|Los Brios|189186
Todavía Duele|Nelson Ned|206173
Solito Con las Estrellas / Yolanda (with Jorge Muñiz) - A Dueto Con Jorge Muñiz|Marco Antonio Muñiz;Jorge Muñiz;Mariano Perez|339733
Albur de amor|Los Freddy's|171026
No Me Arrepiento de Nada|Estela Nuñez|213386
Rockin' Robin|Bobby Day|160080
Are You Lonesome Tonight?|Elvis Presley|186506
Runaway|Del Shannon|137306
You've Lost That Lovin' Feelin'|The Righteous Brothers|225426
Anoche Me Enamore|Los Loud Jets|153480
Jailhouse Rock|Elvis Presley|155333
Unchained Melody|Gene Vincent & His Blue Caps|158133
Tequila|The Champs|135026
Will You Love Me Tomorrow|The Shirelles|160864
Venus|Frankie Avalon|144493
Ángel De La Mañana|Los Yorsy's|190310
Una Mujer Enamorada|Beto Diaz|188128
Kentucky Rain|Elvis Presley|195720
Mis Noches Sin Ti|Los Fredy´s|127266
Júrame|Nelson Ned|247040
Good Golly, Miss Molly|Little Richard|129132
Hello Mary Lou, Goodbye Heart - Remastered|Ricky Nelson|138546
Se Parece a Mi Mama|Palito Ortega|168437
Haciendote el Amor|Los Locos Del Ritmo|119745
Ella Fue|Javier Bátiz|264161
Conozco a los dos|Frankie y Los Matadores|175786
El Tiempo Que Haz Llorado|Los Corazones Solitarios|174333
Te He Prometido|Alberto Vazquez|172000
Susie Q|Los Apson|125653
Es Lupe (Hang on Sloopy)|Los Johnny Jets|198520
Näcken|Owe Thörnqvist|168133
Em Fervente Oração|Nelson Ned;Luiz De Carvalho|229013
Sway|Bobby Rydell|140333
I'm Ready|Fats Domino|123133
The Twist|Chubby Checker|155040
Francamente|Los Freddy's|160760
Nostradumbass|The Good The Bad and The Zugly|201943
Mangos|Enrique Guzman|147800
Pirata De Amor|Grupo Yndio|178960
La Carrera del Oso|Los Sinners|123977
Albricias|Los Tukas|172133
Gracias por el Recuerdo (Thanks for the Memory)|Enrique Guzman|172666
Cuando Sali De Cuba|Mike Laure|134698
Let The Four Winds Blow - Remastered 2002|Fats Domino|138693
Mis Noches Te Recuerdan|Los Tukas|141213
Quiero Ser Libre - I Want to be Free (Remasterizado)|Los Teen Tops|151400
Lagrimas Por Un Recuerdo|Grupo Yndio|138004
Rock Nena Linda (Rock Pretty Baby)|Los Teen Tops|107533
Mananitas A La Madre|Los Tukas|199333
Yo También Soy Un Sentimental|Nelson Ned|215306
Te Hubiera Conocido un Poco Antes|Manoella Torres|176866
Como un duende|Los Baby's|170226
Adios A Jamaica [Album Version]|Los Hooligans|134746
Cielo Rojo|Estela Nuñez|213000
Quisiera amarte menos|Los Baby's|205573
Beggin'|Frankie Valli & The Four Seasons|170626
Unchained Melody|The Righteous Brothers|216266
More - Remastered 2004|Bobby Darin|145933
More - 2001 Digital Remaster|Bobby Darin|145240
It's Now or Never|Elvis Presley|193906
That's All Right|Elvis Presley|115280
Then He Kissed Me|The Crystals|158853
Gimme Some Lovin' - Single Mix|The Spencer Davis Group|178840
Blueberry Hill|Fats Domino|147880
Aquel Amor|Los Fredy´s|185013
He Ain't Heavy He's My Brother - 1998 Remaster|The Hollies|262266
Y Tengo Miedo|Los Pasteles Verdes;Fernando Arias|221000
Sueño Imposible|Rafael Vázquez;Rondalla Mexicana Del Chato Franco|141966
Wild Thing|The Troggs|155333
Stay With Me|The Dictators|250506
Hey Jude|Elvis Presley|271573
Tracks Of My Tears|Johnny Rivers|180800
Kentucky Rain|Elvis Presley|198200
Melodía de Amor|Los Superclasicos|141560
A Mi Manera|Jorge Muñiz;José Luis Duval|259000
Hay Luto En Mi Alma|Grupo Lluvia|263918
Toda Una Vida|Mike Laure|133416
Un Sueño|La Tropa Loca|194604
En las Buenas y en las Malas|Sonia Rivas|192600
Necesito De Ti|Alberto Vazquez|197230
El marcianito Bzz Bzz|Los Apson|138866
La Novia de Mi Mejor Amigo|Los Crazy Boys|145533
Mavi (Mavie)|Enrique Guzman|162813
The Story of My Life - Remastered|michael holliday|135047
Melodia Desencadenada|Grupo Yndio|230106
Señora Corazón: Tema Festival Oti|Johnny Laboriel|218174
Como Han Pasado Los Años|Jorge Muñiz|218050
Qué Mal Amada Estás|Gualberto Castro|212106
Que Se Te Ofrece|Los Freddy's|202106
Libre Como Gaviota|Manoella Torres|157000
Popurrí Los 3 Diamantes|Jorge Muñiz;Amaury Gutiérrez|321143
Marie Marie|The Blasters|125906
Tú Sigues Siendo el Mismo|Angelica Maria|268653
Cien Kilos de Barro (100 Pounds of Clay)|Enrique Guzman|156626
Una Razón para Creer (Reason to Believe)|Roberto Jordan;Estela Nuñez|142813
Magia Blanca|Enrique Guzman|202240
El Pastor|Estela Nuñez|281000
Lanza a tus Penas al Viento|Los Hermanos Carrion|198733
La Historia De Mi Amor|Alberto Vazquez|146657
Here Comes That Rainy Day Feeling Again|The Fortunes|172533
Christmas Is For Children|Tommy Edwards|179528
Make It Easy On Yourself|The Walker Brothers|191986
El amor es para los dos|Los Baby's|159826
Lamento Borincano|Marco Antonio Muñiz|244226
El Amor Es Triste - Love Is Blue|Angelica Maria|141000
Mr. Lonely|Bobby Vinton|160066
Reflections Of My Life|Marmalade|256560
Another Sleepless Night|Jimmy Clanton|131266
Downtown|Petula Clark|185066
Only the Lonely|Roy Orbison|145533
Why|Frankie Avalon|157718
Atras de la Raya|Los Apson Boys|142628
A Través de los Años|Los Juniors|161826
Acompáñame|Enrique Guzman|202533
Con Tu Misma Moneda|Sonia Rivas|213466
Amorcito|Los Locos Del Ritmo|135706
Triste luna (Mr. Moonlight)|Los Apson|160266
Sin Ti|Los Pasteles Verdes|149906
Candilejas|Los Pasteles Verdes|282506
Y Si Lloro Que|Los Baby's|175093
Cómo Deseo Ser Tu Amor|Elio Roca|220598
No Hay Amor|Generacion 2000|204056
Wake up Little Susie|The Everly Brothers|123520
Contigo, Aquí|Elio Roca|252026
Si Nos Dejan|Alberto Vazquez;Manolo Muñoz|163683
Aquella Flor y Tu Voz|Sonia Rivas|201106
Cuando Volverás (Ginny Come Lately)|Paco Cañedo|167013
Qué Lástima|Jorge Muñiz|274240
A Tabasco|Mike Laure|153321
La Felicidad Llegó|Alberto Vazquez|145217
Varm korv boogie|Owe Thörnqvist|114786
El Hombre de Mi Vida|Angelica Maria|194440
Regresa ya|Los Baby's|210226
Popotitos (with Charly García)|Palito Ortega;Charly García|226786
Corazón Loco (Cuore Mato)|Cesar Costa|168613
De Qué Manera Te Olvido|Marco Antonio Muñiz|174236
Golpe traidor|Los Saylors|238293
Cuando Apenas Era Un Jovencito|Johnny Dinamo|124104
Creo Estar Soñando|La Tropa Loca|172253
Sabor a Nada|Palito Ortega|175840
Nacimos para Amarnos|Los Tukas|154400
Diet 1-2-3|The Good The Bad and The Zugly|237234
No Volveré|Estela Nuñez|200026
Gimme Just A Second|Backstreet Girls|150226
Vik Bak Meg Satan|The Good The Bad and The Zugly|215176
Nada gano con quererte - Con banda|Los Freddy's|193200
Si Las Flores Pudieran Hablar|Nelson Ned|242573
El mar - Remastered|Enrique Guzman|179004
Yo Se Que Acordaras (De Mi) - Nueva Version|Los Brios|216826
Linea Telefonica (Telephone Line)|Grupo Yndio|267781
Lanza Tus Penas Al Viento|Alberto Vazquez|146842
Cuando Calienta El Sol|Alberto Vazquez|175194
Hay cosas inolvidables|Los Solitarios|169680
A Donde Quiera|Marco Antonio Muñiz|233640
Volverás|Estela Nuñez|231146
Runaround Sue|Dion|171600
Let It Rock - Single Version|Chuck Berry|102800
Devil Woman|Cliff Richard|214575
Trouble / Guitar Man - Live from the '68 Comeback Special|Elvis Presley|206373
A Little Less Conversation|Elvis Presley|132013
Are You Lonesome Tonight|Elvis Presley|187026
Stuck on You|Elvis Presley|139640
In Dreams|Roy Orbison|169160
Rubberneckin'|Elvis Presley|133813
Bye Bye Love|The Everly Brothers|142906
Rico Vacilón|Ramon Marquez|188035
Don't Be Cruel|Elvis Presley|122893
Qué Familia|Los Yorsy's|150906
Mi Linda Esposa|Josue|163666
Come A Little Bit Closer|Jay & The Americans|168853
Let's Think About Living|Bob Luman|124800
Mary Es Mi Amor|Roberto Jordan|195709
"Popurrí ""Los Panchos"""|Jorge Muñiz|298942
Lo Nuestro Era Amistad|Sonia Rivas|187906
Resurrection|Peter Pan Speedrock|174000
Corazón Partio|Jorge Muñiz|274013
Edi Edi|Angelica Maria|149328
Ten Commandments Of Love|The Moonglows|244533
El Reencuentro|Sonia Rivas|210906
Red Cadillac And A Black Moustache|Warren Smith|138973
The Angels Listened In - Stereo|Johnny Maestro;The Crests|125440
Con la Luna Llena (In the Misty Moonlight)|Los Moonlights|154400
Tampico|Mike Laure|140701
Un Sueño|Los Strwck|195056
La Banda Dominguera|Imelda Miller|144783
Va cayendo una lágrima|Los Baby's|171000
Mi Angel de Amor|Los Corazones Solitarios|173746
Hazme una Señal|Roberto Jordan|147356
Ahab araben|Little Gerhard|196360
Historia de un Amor|Cesar Costa|136385
Sagan Om Lilla Sofie|Hep Stars|203640
Popurrí Roberto Carlos|Jorge Muñiz|573049
Quiereme Siempre (Love Me Forever)|Los Cinco Latinos|138333
Mustaschen|Cool Candys|170536
No Dejes de Quererme|Sonora Maracaibo|141897
California Dreamin'|Johnny Rivers|157666
Acaríciame|Manoella Torres|265000
Adan y Eva|Cesar Costa|145658
Me Va Me Va / Con La Gente|Jorge Muñiz|316240
Long Live Love - Remastered 2004|Sandie Shaw|162133
Pensaba En Ti - En Vivo|Enrique Guzman|176440
Ruega por Mí (Prega Per Me)|Estela Nuñez|201493
Chau Chau Maria|Los Brios|206200
Adelante|Marco Antonio Muñiz|126573
Somos un corazón|Los Solitarios|164546
You Never Can Tell|Chuck Berry|161453
I'll Never Fall In Love Again|Elvis Presley|224680
I'll Remember You|Elvis Presley|165053
Since I Don't Have You|The Skyliners|159663
Draggin' the Line|Tommy James & The Shondells|165866
Venus in Blue Jeans|Jimmy Clanton|143826
Don't Be Cruel|Elvis Presley|122866
Venus|Frankie Avalon|143493
Don't Cry Daddy|Elvis Presley|167746
Leticia Isabel|Los Moonlights|197533
Porque|Los Baby's|183626
That'll Be The Day|Buddy Holly|150133
Engaño|Josue|197933
Splish Splash|Bobby Darin|131719
Flauta de Pan|Sonia Rivas|203866
Cariño|Los Baby's|145200
See You Later, Alligator|Bill Haley & His Comets|166840
Mi Querido, Mi Viejo, Mi Amigo|Los Pasteles Verdes|228413
Allright, Allright|The Carburetors|205973
Al Ritmo de la Lluvia|Johnny Dynamo|146573
Tu Incomparable Sonrisa|Los Freddy's|168120
Leña De Pirul|Alberto Vazquez;Manolo Muñoz|159791
Ángel De La Mañana|Johnny Dinamo|191047
Vuelve|Los Polifaceticos|198373
Buen Rock Esta Noche|Los Superclasicos|133933
La Basurita|Angelica Maria|145240
Después de Ti|Sergio Esquivel|175333
Cien Años|Estela Nuñez|169946
Don`t Say Motherfucker, Motherfucker|Turbonegro|130520
Sueña dulce nena - Dream Baby -|Los Apson|149013
Magia Blanca (Devil Woman)|Hermanos Carrion|204880
Dansa Hucklebuck|Cool Candys|150893
Un Viejo Amor|Los Hermanos Carrion|170135
Muchacha De Ojos Negros|Marco Antonio Muñiz|146548
A Través del Amor (Under Stars of Love)|Los Solitarios|146813
San Juan de Letran|Sergio Esquivel|160133
Palabras De Mujer|Mike Laure|132272
Louisiana Man (with Session Intro)|Jan & Dean|237933
Mar De Amor (Sea Of Love)|Grupo Yndio|212088
Siempre Sola|Angelica Maria|186749
Puente de Piedra|Los Chicanos|225360
Lagrimas de Cristal|Los Hermanos Carrion|169266
Te Amo y No Soy Correspondido|Los Pasteles Verdes|199861
Heart and Soul|Jan & Dean|129453
Que se Mueran los feos|Los Xochimilcas|132240
Quiero Ser Libre/Anoche No Dormí - En Vivo|Enrique Guzman|267586
Dizzy|Tommy Roe|177480
Herida De Amor (Love Hurts)|Grupo Yndio|240091
La Carrera Del Oso|Los Sinners|128199
Hotel de los Corazones Rotos (Heartbreak Hotel)|Los Hooligans|102306
(You're The) Devil In Disguise|Elvis Presley|140680
Dream Lover|Bobby Darin|150706
Sugar Moon - Single Version|Pat Boone|115200
Single Girl|Sandy Posey|152947
Hey! Baby - Remastered|Bruce Channel|143627
Always On My Mind - Rehearsal|Elvis Presley|264680
Where No One Stands Alone (with Lisa Marie Presley)|Elvis Presley;Lisa Marie Presley|220106
La Niña Bu (Ring Dang Doo)|Los Matematicos|142946
Please Love Me Forever|Tommy Edwards|154560
Da Doo Ron Ron (When He Walked Me Home)|The Crystals|140120
Not a Lovesong|The Bones|181453
Burning Love|The Carburetors|204021
Sonda-Me|Nelson Ned|278280
Young Lovers - Nashville Mix|Paul & Paula|155333
Quiéreme Tal Como Soy|Raul Vale|205133
No Vuelvo Contigo|Rafael Vázquez;Rondalla Mexicana Del Chato Franco|163700
No hay amor|Los Apson|153026
Amanecí Otra Vez|Los Pasteles Verdes|233493
Born Toulouse-Lautrec|New Bomb Turks|153880
Nos pertenecemos|Los Reno|111880
You'll Never Walk Alone - Stereo; 1997 Remaster|Gerry & The Pacemakers|164173
Ya te perdí|Los Solitarios|157920
Vete Con Ella (Chappel of Love)|Mayte Gaos|172720
In the Midnight Hour|Wilson Pickett|157160
Candilejas|Roberto Jordan|200785
Tus Ojos|Manolo Muñoz|171800
Nasty Sexo|La Revolución De Emiliano Zapata|380080
La Llorona|Palito Ortega|177449
El Tiempo Que Haz Llorado|Los Corazones Solitarios|179386
La Mesera|Mike Laure|175240
Crazy Legs|Gene Vincent & His Blue Caps|131398
El Perico Y Yo|Los Dinner's|195786
No Sigas Llorando|Los Corazones Solitarios|148613
American Music|The Blasters|127680
Qué Inhumano (If I Didn't Have a Dime)|Hermanos Carrion|144173
Un Desengaño Mas|Los Solitarios|186697
Medley Tatuajes/Tu Cárcel|Jorge Muñiz|324026
Los Borrachos Son Ustedes|Mike Laure|170585
Popotitos/La Plaga - En Vivo/Medley|Enrique Guzman;Alejandra Guzman|242333
Te Quise Olvidar|Angelica Maria|204000
La Última Vez|Los Ovnis|164440
No Me Trates Mal|Estela Nuñez|157413
Hizbollah Rock'n'rollah|Backstreet Girls|194173
Mis Noches Te Recuerdan|Los Tukas|133733
Dancing In The Street - Stereo|Martha Reeves & The Vandellas|165226
Entre la Lluvia y Mi Llorar|Los Hermanos Carrion|176613
No Se Que Tengo No Sé|Los Pasteles Verdes|163752
Que Murmuren|Marco Antonio Muñiz|167506
Cien Kilos de Barro (100 Pounds of Clay)|Enrique Guzman|155493
Popurrí Guajiro No. 2|Marco Antonio Muñiz|188533
Puppy Love - Remix|Paul Anka|164000
Blue Velvet|Bobby Vinton|168000
Suspicious Minds|Elvis Presley|272360
In the Garden|Elvis Presley|190786
Come Softly To Me|The Fleetwoods|144933
Hurt|Elvis Presley|127453
Little Darlin'|The Diamonds|129333
Agujetas De Color De Rosa|Los Ovnis|133100
Never Be Anyone Else But You - Remastered|Ricky Nelson|136266
I Drove All Night|Roy Orbison|226893
Blue Christmas|Elvis Presley|129173
You're Sixteen, You're Beautiful (And You're Mine)|Johnny Burnette|119026
El Pecador|Los Fredy´s|170480
Solo Un Sueno|Polo Y Los Apson|191786
Sin Ti (Without You)|Los Moonlights|167400
El|Los Strwck|179053
Por Culpa De Tu Amor|Los Cuatro Soles|166687
La Hiedra|Los Fredy´s|157293
Nuestro Juramento|King Clave|206986
Suspenso Infernal|Los Baby's|161906
The Locomotion|Little Eva|139120
Ex Presidiario|Los Pasteles Verdes|176133
Rock Around the Clock|Bill Haley|132101
(Your Love Keeps Lifting Me) Higher & Higher|Jackie Wilson|181066
Cumbia Que Te Vas de Ronda|Linda Vera|138666
Una Lagrima en la Mejilla - Remastered|Enrique Guzman|166813
Creo Estar Soñando|Alberto Vazquez|163240
Que Seas Feliz (Anque No Sea a Mi Lado)|Rafael Vázquez;Rondalla Mexicana Del Chato Franco|238132
C’Mon Everybody|Eddie Cochran|118226
Preciso de Ti|Los Freddy's|220986
La Montañesa|Leda Moreno|155333
Bobby Sox to Stockings|Frankie Avalon|159948
Al Modo Mío|Alberto Vazquez|247906
Nunca Digas|Los Solitarios|164597
Naela|Sonora Maracaibo|160313
Encarcelamiento|Alberto Vazquez|165953
Noche De Luna En Jalapa|Mike Laure|131991
Mi Plegaria|La Tropa Loca|188080
I natt jag drömde något som|Hep Stars|139453
Polvora|Los Locos Del Ritmo|116253
No Pidas Más Perdón|Los Chicanos|181306
Welcome to the Great Indoors|The Good The Bad and The Zugly|254413
A Donde Iran Las Almas|Marco Antonio Muñiz|168773
I Hear You Knocking - Remastered 2002|Fats Domino|116000
Me Gusta Estar Contigo|Angelica Maria;Mariachi Mexico|134826
Sea of Heartbreak|Don Gibson|155040
Besando la cruz|Marco Antonio Vázquez|146693
Se Fue|Hermanos Carrion|141893
Cuando Brilla La Luna|Alberto Vazquez|145751
La Noche del Sábado (Sabato Sera)|Enrique Guzman|100800
Crystal Blue Persuasion|Tommy James & The Shondells|242320
(You're) Having My Baby|Paul Anka;Odia Coates|156293
All Shook Up|Elvis Presley|117360
My Mustang Ford|Chuck Berry|136546
Heartbreak Hotel|Elvis Presley|127560
Funnel Of Love|Wanda Jackson|128426
Dream Lover - 2006 Remaster|Bobby Darin|151253
Teresa|Los Yaki|188000
One Fine Day|The Chiffons|129333
Señor Apache|Los Apson Boys|283689
A Love Worth Waiting For|Shakin' Stevens|202013
Fiebre|Los Camisas Negras|167926
Todavía Duele|Nelson Ned|207200
Amor No Te Guardo Rencor|Sonia Rivas|172706
No Soy Como Tu|Sonia Rivas|184200
Piensa Morena|Josue|210720
At The Hop|Danny & The Juniors|150866
Tengo Miedo|Los Brios|148140
Por Amarte Así|Sergio Esquivel|176206
Contigo y Aqui|Elio Roca|236360
Inevitable|Alberto Vazquez|179954
Las Palomas|Angelica Maria|147617
Sabor a Mi|Marco Antonio Muñiz|174660
Lo Siento|Lety Cisneros|147080
"Popurrí ""Los Tres Caballeros"""|Jorge Muñiz;Ana Velasco|351530
No Está Aquí|Los Hooligans|118426
Ésta Es Mi Historia|Los Solitarios|174360
Un Hombre y una Mujer (A Man and a Woman)|Carmela Y Rafael|156786
Fuiste A Acapulco|Mike Laure|124633
Diana|Cesar Costa|143333
El Rock de la Carcel|Los Teen Tops|139624
Nunca Mi Amor|Enrique Guzman|132293
Pensaba en Ti|Los Teen Tops|203893
Qué te ha dado esa mujer|Los Freddy's|187560
Siempre recuerdo - Take Time to Know Her|Los Solitarios|125813
Compadecete Mujer|Alberto Vazquez;Manolo Muñoz|176744
Olvidarte Jamás|Los Pasteles Verdes|261138
Angel de Mi Vida|Los Hermanos Carrion|181864
If I Were A Carpenter|Johnny Rivers|154973
Creo Estar Soñando|Hermanos Carrion|167549
Acompáñame|Alberto Vazquez|195291
Buen Viaje - En Vivo|Enrique Guzman|189906
La Novia de Mi Mejor Amigo|Los Hermanos Carrion|169520
Quién Puso el Bomp (Who Put the Bomp)|Los Teen Tops|145133
No Vas a Creer (with Vicente Fernández)|Angelica Maria;Vicente Fernández|199133
Agujetas De Color De Rosa - En Vivo|Enrique Guzman|129520
Ángel de Mi Vida - Angel of the Morning|Enrique Guzman|168333
Si me dejas de amar|Los Baby's|196853
Vete Ya|Los Solitarios|169280
Adios Amor|Juanello|146280
Sex, Drugs, Etc.|Beach Weather|196784
I Wanna Be Yours|Arctic Monkeys|183956
Sweater Weather|The Neighbourhood|240400
I Ain't Worried|OneRepublic|148485
Nasha (Equals Sessions)|Faridkot;Amar Jalal|287573
Infinity|Jaymes Young|237720
Make You Mine|PUBLIC|232906
Choo Lo|The Local Train|233630
A Thousand Years|Christina Perri|285120
Running Up That Hill (A Deal With God)|Kate Bush|298933
Thunder|Imagine Dragons|187146
Believer|Imagine Dragons|204346
Bones|Imagine Dragons|165264
Beggin'|Måneskin|211560
Counting Stars|OneRepublic|257266
World's Smallest Violin|AJR|180746
Whatever It Takes|Imagine Dragons|201240
Demons|Imagine Dragons|177506
Bad Liar|Imagine Dragons|260773
I Ain't Worried|OneRepublic|148485
House of Memories|Panic! At The Disco|208706
Bones|Imagine Dragons|165264
Enemy (with JID) - from the series Arcane League of Legends|Imagine Dragons;JID;Arcane;League of Legends|173381
Thunder|Imagine Dragons|187146
Thunder|Imagine Dragons|187146
Thunder|Imagine Dragons|187146
Wrecked|Imagine Dragons|244004
Thunder|Imagine Dragons|187146
Follow You|Imagine Dragons|175643
Believer|Imagine Dragons|204346
Good Life|OneRepublic|255693
Christmas Without You|OneRepublic|197146
Didn't I|OneRepublic|207616
Thunder|Imagine Dragons|187146
Demons|Imagine Dragons|177506
Thunder|Imagine Dragons|187146
Thunder|Imagine Dragons|187146
Scandal - Remastered 2011|Queen|282920
Enemy - from the series Arcane League of Legends|Imagine Dragons;JID;Arcane;League of Legends|173381
On Top Of The World|Imagine Dragons|192800
Demons|Imagine Dragons|177506
Demons|Imagine Dragons|177506
Demons|Imagine Dragons|177506
Christmas Without You|OneRepublic|197146
I Want It All - Remastered 2011|Queen|241253
If I Lose Myself - Alesso vs OneRepublic|OneRepublic;Alesso|215480
Christmas Without You|OneRepublic|197146
Christmas Without You|OneRepublic|197146
Christmas Without You|OneRepublic|197146
Was It All Worth It - Remastered 2011|Queen|347800
Roz Roz|The Yellow Diary;Shilpa Rao|218550
Mary On A Cross|Ghost|244804
Hall of Fame (feat. will.i.am)|The Script;will.i.am|202533
Dil Mere|The Local Train|211290
